what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1395781944587
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1395781956127
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395781992209
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782018852
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1395782018859
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395782020845
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1395782028632
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395782032603
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1395782039981
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395782041910
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1395782046353
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1395782051385
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1395782055296
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1395782058845
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1395782062452
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1395782064279
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1395782065834
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395782068998
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1395782076790
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395782080336
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782082540
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782086513
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782089013
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782090461
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782090933
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782103479
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1395782106267
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1395782109030
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1395782110308
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1395782112006
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782115005
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782119658
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782120093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782145413
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395782147224
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782148790
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782262380
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1395782263875
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1395782264649
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782272497
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782278607
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1395782278617
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395782283125
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1395782288209
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395782294331
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1395782301557
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395782302445
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1395782303137
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395782306250
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1395782306538
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782314653
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782351376
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782363038
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782431339
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782431633
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782432314
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782432609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782452477
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1395782453755
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1395782455965
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1395782456917
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1395782458393
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782459978
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782467601
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782467983
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782471989
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395782476315
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782483932
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782485390
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1395782485398
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782487823
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1395782493775
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782497202
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395782500984
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1395782513790
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782541924
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782686915
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1395782688166
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782691401
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782708395
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782710602
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782985358
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395782985963
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395783037556
